#Source_name;Variability_index;ASSOC1;ASSOC2;ASSOC_TEV;CLASS1;Flags
3FGL J1728.0-6446;50.33;;;;;8
3FGL J1728.3+5013;54.0797;I Zw 187;;1ES 1727+502;bll;0
3FGL J1728.5+0428;85.3541;PKS 1725+044;;;fsrq;0
3FGL J1729.0+6049;32.3852;;;;;0
3FGL J1729.5-2824;50.4561;;;;spp;2329
3FGL J1729.7-2408;50.7361;;;;;4
3FGL J1729.9-0859;28.7197;;;;;2305
3FGL J1730.5+0023;301.922;PKS 1728+004;;;fsrq;0
3FGL J1730.6+3711;51.1389;GB6 J1730+3714;;;bll;0
3FGL J1730.6-0357;29.9717;;;;;0
3FGL J1731.8-3001;48.8711;NVSS J173146-300309;;;bll;0
3FGL J1731.9+5428;39.3142;;;;;0
3FGL J1732.4-2709;51.7705;;;;;0
3FGL J1732.5-3130;75.1387;LAT PSR J1732-3131;;;PSR;0
3FGL J1732.5-5048;56.5694;PSR J1732-5049;;;PSR;0
3FGL J1732.7+5914;33.2964;;;;;0
3FGL J1733.0-1305;1037.46;PKS 1730-13;;;FSRQ;0
3FGL J1733.5-2811;44.6191;;;;;24
3FGL J1733.5-3941;52.4376;;;;;4
3FGL J1733.8-6056;56.6348;;;;;4
3FGL J1734.3+3858;728.919;B2 1732+38A;;;fsrq;0
3FGL J1734.7-2930;70.2856;;;;;4
3FGL J1735.4-1118;45.5718;PMN J1735-1117;;;bcu;0
3FGL J1736.0-2701;38.4509;;;;;28
3FGL J1736.0+2033;61.1439;NVSS J173605+203301;;;bcu;0
3FGL J1736.2-4444;46.9649;NGC 6388;;;glc;512
3FGL J1736.4+0634;88.1789;MG1 J173624+0632;;;fsrq;4
3FGL J1736.5-2839;57.1668;;;;;2048
3FGL J1737.3-3214c;56.7234;;;;spp;36
3FGL J1737.9-2511;64.4773;;;;;0
3FGL J1739.0+8716;273.564;NVSS J173722+871744;;;bcu;0
3FGL J1739.4+4955;426.536;S4 1738+49;;;fsrq;0
3FGL J1739.9-3124c;48.2175;;;;;60
3FGL J1740.3+5211;641.474;4C +51.37;;;fsrq;0
3FGL J1740.3+4736;47.5884;S4 1738+47;;;fsrq;0
3FGL J1740.4+5347;41.3449;NVSS J174036+534623;;;bcu;0
3FGL J1740.5-2843;46.4215;;;;;4
3FGL J1740.5-2726;43.1526;;;;;0
3FGL J1740.5-2642;33.4228;;;;;4
3FGL J1740.8-1933;49.4532;;;;;0
3FGL J1740.8-6755;50.51;;;;;1
3FGL J1741.1-3053;71.8374;MSH 17-39;;;snr;4
3FGL J1741.4+0938;46.7054;;;;;0
3FGL J1741.5+1351;43.2336;PSR J1741+1351;;;PSR;4
3FGL J1741.9-2539;41.6918;NVSS J174154-253743;;;bcu;0
3FGL J1741.9-2054;48.767;LAT PSR J1741-2054;;;PSR;0
3FGL J1742.2+5947;67.2803;RGB J1742+597;;;bll;0
3FGL J1742.4-7237;43.088;;;;;1
3FGL J1742.6-3321;48.2438;;;;;0
3FGL J1743.9+1934;38.2736;S3 1741+19;;1ES 1741+196;bll;0
3FGL J1743.9-1310;47.8949;;;;;0
3FGL J1744.1-7619;51.7288;;;;;0
3FGL J1744.3-0353;38.6915;PKS 1741-03;;;fsrq;0
3FGL J1744.5-1133;53.5653;PSR J1744-1134;;;PSR;0
3FGL J1744.5-2506;41.6016;;;;;16
3FGL J1744.7-3043;58.4995;;;;;28
3FGL J1744.7-2252;50.4673;;;;;2048
3FGL J1744.8-1557;32.9636;;;;;4
3FGL J1744.9-1725;56.2274;1RXS J174459.5-172640;;;bcu;0
3FGL J1745.1-3011;59.6778;;;HESS J1745-303;spp;20
3FGL J1745.3-2903c;48.418;;;;;112
3FGL J1745.4-0754;43.1477;TXS 1742-078;;;bll;0
3FGL J1745.4+4721;64.5185;;;;;0
3FGL J1745.5+1017;45.6545;PSR J1745+1017;;;PSR;0
3FGL J1745.6-2859c;68.2533;;;Galactic Centre;spp;544
3FGL J1745.7+3952;38.6616;B2 1743+39C;;;bll;0
3FGL J1746.3-2851c;57.0626;PWN G0.13-0.11;;;pwn;48
3FGL J1746.6+0433;39.8605;;;;;0
3FGL J1746.8-3240;48.0571;LAT PSR J1746-3239;;;PSR;0
3FGL J1747.0-3506;64.4895;;;;;0
3FGL J1747.0-2828;90.6134;;;;;80
3FGL J1747.1+0139;36.6977;PMN J1746+0141;;;bcu;4
3FGL J1747.2-2958;60.1077;PSR J1747-2958;;;PSR;0
3FGL J1747.3+0324;40.256;;;;;0
3FGL J1747.6-4037;46.4905;PSR J1747-4036;;;PSR;0
3FGL J1747.7-2904;65.3449;;;;;80
3FGL J1748.0-2447;75.4148;Terzan 5;;Terzan 5;glc;0
3FGL J1748.0+3405;66.0207;MG2 J174803+3403;;;fsrq;0
3FGL J1748.0+2701;41.6703;;;;;1
3FGL J1748.3-2815c;34.0601;;;;;2084
3FGL J1748.5-3912;52.0015;;;;;4
3FGL J1748.6+7005;1085.77;S4 1749+70;;;bll;0
3FGL J1748.9-2021;45.4813;NGC 6440;;;glc;0
3FGL J1749.1+4322;56.2751;B3 1747+433;;;bll;0
3FGL J1749.2-2911;41.7748;;;;;68
3FGL J1749.6-3133;70.8504;;;;;25
3FGL J1749.7-0305;47.4177;;;;;4
3FGL J1750.2-3704;39.4904;NGC 6441;;;glc;0
3FGL J1750.9-2220;43.9136;;;;;8
3FGL J1751.5+0939;354.758;OT 081;;;bll;0
3FGL J1753.5-5010;258.766;PMN J1753-5015;;;bcu;0
3FGL J1753.6-4447;41.0342;;;;;0
3FGL J1754.0-2930;59.6729;;;;;4
3FGL J1754.0-2538;66.8921;;;;;4
3FGL J1754.0-3321;64.6527;;;;;8
3FGL J1754.1+3212;532.296;RX J1754.1+3212;;;bll;0
3FGL J1754.3-6424;59.7146;PMN J1754-6423;;;bll;0
3FGL J1756.3+5523;34.9723;1RXS J175615.5+552217;;;bll;0
3FGL J1756.9+7032;35.9382;MS 1757.7+7034;;;bll;0
3FGL J1757.1+1533;44.946;87GB 175437.6+153548;;;bcu;0
3FGL J1757.4+6536;46.1015;7C 1757+6536;;;bcu;0
3FGL J1757.7-6030;45.1601;;;;;0
3FGL J1757.8-3126;38.5426;;;;;8
3FGL J1758.8-2402;54.8305;;;;;20
3FGL J1758.8-2346;41.7986;;;;;16
3FGL J1758.8-4108;52.318;;;;;0
3FGL J1759.1-4822;235.151;PMN J1758-4820;;;bcu;0
3FGL J1759.2-3848;32.4604;;;;;0
3FGL J1759.6-2141;37.284;;;;;1
3FGL J1800.0-2955;53.0528;;;;;0
3FGL J1800.5+7827;711.722;S5 1803+784;;;bll;0
3FGL J1800.8-2402;46.6499;;;HESS J1800-240;;0
3FGL J1801.3-2326e;100.202;W28;;W 28;SNR;0
3FGL J1801.5-7825;88.8961;;;;;0
3FGL J1801.5+4403;83.7589;S4 1800+44;;;fsrq;0
3FGL J1801.6-2213;40.0773;;;;;4
3FGL J1802.4-3043;37.902;;;;;0
3FGL J1802.6-3940;1622.15;PMN J1802-3940;;;fsrq;0
3FGL J1803.1-2147;64.2044;LAT PSR J1803-2149;;;PSR;0
3FGL J1803.1-2728;57.2705;;;;;1
3FGL J1803.3-6706;42.9973;;;;;0
3FGL J1804.1+0341;67.072;TXS 1801+036;;;fsrq;4
3FGL J1804.1+2532;53.6929;;;;;0
3FGL J1804.5-0850;55.4391;;;;;8
3FGL J1805.6-2136e;88.3183;W30;;HESS J1804-216;SNR;0
3FGL J1805.9+0614;40.3156;PSR J1805+06;;;psr;0
3FGL J1805.9+3407;57.441;;;;;0
3FGL J1806.2+2744;43.2201;;;;;0
3FGL J1806.7-2451;41.685;;;;;8
3FGL J1806.7+6949;208.914;3C 371;;;bll;0
3FGL J1806.8+5346;67.1574;;;;;0
3FGL J1807.5-4343;37.1993;NGC 6541;;;glc;0
3FGL J1807.8+6427;62.8433;7C 1807+6428;;;bcu;0
3FGL J1807.8-5011;68.9128;PMN J1808-5011;;;fsrq;0
3FGL J1808.0+4652;36.238;RGB J1808+468;;;bll;0
3FGL J1808.3-3357;50.8853;;;;;0
3FGL J1808.4-3519;28.4385;;;;;0
3FGL J1808.4-3703;36.7478;;;;;0
3FGL J1808.5-1952;52.6714;2MS-GC01;;;glc;12
3FGL J1809.0+3517;38.0;;;;;0
3FGL J1809.2-2725;37.4891;;;;;8
3FGL J1809.2-2016c;42.1483;;;;;40
3FGL J1809.4+2040;41.0429;RX J1809.3+2041;;;bll;0
3FGL J1809.7+2909;67.3544;MG2 J180948+2910;;;bll;0
3FGL J1809.8-2332;34.3984;PSR J1809-2332;;;PSR;0
3FGL J1810.1-1910;45.8985;;;HESS J1809-193;spp;20
3FGL J1810.5+1743;51.859;PSR J1810+1744;;;PSR;0
3FGL J1810.7+5335;41.3675;;;;;0
3FGL J1810.8-2412;62.0271;;;;;17
3FGL J1810.8+1609;56.5369;87GB 180835.5+160714;;;bll;0
3FGL J1811.2+0340;50.5565;NVSS J181118+034113;;;bll;4
3FGL J1811.3-1927c;47.2418;;;;spp;288
3FGL J1813.4-1246;36.8885;LAT PSR J1813-1246;;;PSR;0
3FGL J1813.6+0614;78.4726;TXS 1811+062;;;bll;0
3FGL J1813.6+3143;69.044;B2 1811+31;;;bll;0
3FGL J1813.6-6845;45.3926;;;;;0
3FGL J1813.6+2820;38.8114;;;;;0
3FGL J1813.6-1148;31.6663;;;;;2324
3FGL J1814.0-1757c;50.0729;;;;;32
3FGL J1814.1-1734c;56.9055;;;;;96
3FGL J1815.1+5919;46.776;;;;;0
3FGL J1816.0-6407;51.2455;;;;;0
3FGL J1816.2-2726;48.1297;;;;;0
3FGL J1816.5-1145;48.2821;;;;;9
3FGL J1816.5+4512;44.9226;PSR J1816+4510;;;PSR;0
3FGL J1816.9-4944;83.8942;PMN J1816-4943;;;bcu;4
3FGL J1817.2-1739;63.8081;;;;spp;1
3FGL J1817.3-3033;56.7414;;;;;8
3FGL J1817.7+2530;51.8212;;;;;0
3FGL J1818.5+1320;37.0668;;;;;0
3FGL J1818.6+0903;78.7657;MG1 J181841+0903;;;fsrq;0
3FGL J1818.7-1528;104.962;;;;spp;64
3FGL J1819.1+2134;45.6805;MG2 J181902+2132;;;bcu;0
3FGL J1819.1+4259;46.1043;NVSS J181927+425800;;;bcu;1
3FGL J1819.5-2045c;50.9372;;;;;40
3FGL J1819.5-1345;77.8145;;;;;9
3FGL J1820.3+3625;35.1262;NVSS J182021+362343;;;bcu;0
3FGL J1820.3-1529c;45.0385;;;;;48
3FGL J1820.4-3217;46.2388;;;;;4
3FGL J1821.6-1436c;47.7381;;;;;32
3FGL J1821.9+6636;32.8638;;;;;0
3FGL J1822.1-7051;30.2398;PMN J1823-7056;;;bcu;1
3FGL J1823.2-4722;36.0204;;;;;1
3FGL J1823.2-1339;47.5418;;HESS J1825-137 field;;;0
3FGL J1823.4+6857;46.2663;7C 1823+6856;;;bll;0
3FGL J1823.6-3453;53.7543;NVSS J182338-345412;;;bcu;0
3FGL J1823.7-3019;42.4896;PSR J1823-3021A;;;PSR;0
3FGL J1824.0+1017;48.4824;PSR J1824+10;;;psr;0
3FGL J1824.2-5427;45.2181;;;;;0
3FGL J1824.2+5649;315.774;4C +56.27;;;bll;0
3FGL J1824.3-0620;42.0519;;;;;516
3FGL J1824.4+4310;27.7289;1RXS J182418.7+430954;;;bcu;0
3FGL J1824.5-1351e;35.5631;HESS J1825-137;;HESS J1825-137;PWN;0
3FGL J1824.6-2451;42.5653;PSR J1824-2452A;;;PSR;0
3FGL J1825.2-5230;310.309;PKS 1821-525;;;bcu;0
3FGL J1826.1-1256;51.9202;LAT PSR J1826-1256;;;PSR;0
3FGL J1826.2-1450;70.3612;LS 5039;;LS 5039;HMB;0
3FGL J1827.3-1446;40.0007;;;;;2064
3FGL J1827.6-0846;51.6241;;;;;4
3FGL J1827.7+1141;38.6014;;;;;0
3FGL J1828.4-1121;97.3357;;;;spp;269
3FGL J1828.9-2417;44.3281;1RXS J182853.8-241746;;;bcu;0
3FGL J1829.2+3229;48.5961;;;;;0
3FGL J1829.2+2731;56.747;;;;;256
3FGL J1829.2-1504;33.4946;;;;;1
3FGL J1829.3-0135c;40.2711;;;;;52
3FGL J1829.4+5402;52.6103;1RXS J182925.7+540255;;;bll;0
3FGL J1829.6+4844;117.52;3C 380;;;ssrq;0
3FGL J1829.7-1304;46.9916;;;;spp;1
3FGL J1829.8+1328;39.2773;MG1 J183001+1323;;;bll;0
3FGL J1829.9-0203c;35.9734;;;;;288
3FGL J1830.0-4439;269.672;PMN J1830-4441;;;bcu;0
3FGL J1830.1+0617;232.12;TXS 1827+062;;;fsrq;0
3FGL J1830.7-1630;49.0083;;;;;0
3FGL J1830.8-3136;40.8711;;;;;0
3FGL J1831.0-2714;34.3214;PMN J1831-2714;;;bcu;0
3FGL J1831.6-6503;35.3304;;;;;2048
3FGL J1831.7-0230;31.105;;;;;0
3FGL J1831.7-0157c;38.1796;;;;;48
3FGL J1832.4-5659;65.1053;PMN J1832-5659;;;bll;0
3FGL J1833.5-1033;55.9617;PSR J1833-1034;;;PSR;0
3FGL J1833.6-2103;3093.47;PKS 1830-211;;;fsrq;0
3FGL J1833.9-0711;82.0735;;;;spp;276
3FGL J1834.5-0841;57.0955;W 41;;HESS J1834-087;snr;4
3FGL J1834.6-0659;44.0775;;;;spp;0
3FGL J1834.8-0630c;36.0238;;;;;32
3FGL J1835.4+1349;43.0805;TXS 1833+137;;;bcu;0
3FGL J1835.7-3258;37.2672;NGC 6652;;;glc;0
3FGL J1836.2+5925;43.0609;LAT PSR J1836+5925;;;PSR;0
3FGL J1836.3+3137;91.4442;RX J1836.2+3136;;;bll;0
3FGL J1836.5-0655e;60.7109;HESS J1837-069;;HESS J1837-069;PWN;0
3FGL J1837.3-2403;43.7303;;;;;0
3FGL J1837.6-0717;41.262;;;;;25
3FGL J1837.9-0607;47.9055;PSR J1837-0604;;;PSR;28
3FGL J1838.1+3827;45.8698;;;;;1
3FGL J1838.5-6006;43.573;SUMSS J183806-600033;;;bcu;0
3FGL J1838.8+4802;64.0906;GB6 J1838+4802;;;bll;0
3FGL J1838.9-0646;50.1588;;;;;0
3FGL J1838.9-0537;28.4967;LAT PSR J1838-0537;;;PSR;0
3FGL J1839.3-0552;37.4343;;HESS J1841-055 field;;;16
3FGL J1839.9+7646;40.4331;;;;;0
3FGL J1840.1-0412;30.138;;;;spp;0
3FGL J1840.5+6116;52.6161;;;;;17
3FGL J1840.9-0532e;86.7167;HESS J1841-055;;HESS J1841-055;PWN;0
3FGL J1841.2+2910;40.2189;MG3 J184126+2910;;;bcu;0
3FGL J1841.7+3218;54.8519;RX J1841.7+3218;;;bll;0
3FGL J1842.2+2742;38.6989;;;;;0
3FGL J1842.3-5841;55.3352;1RXS J184230.6-584202;;;bcu;0
3FGL J1842.8+6810;78.7747;S4 1842+68;;;fsrq;16
3FGL J1843.0-0359c;55.2742;;;;;49
3FGL J1843.6-1114;34.2386;PSR J1843-1113;;;PSR;0
3FGL J1843.7-0322;70.6258;;;;;0
3FGL J1844.1+5709;55.4486;TXS 1843+571;;;bll;0
3FGL J1844.3+1547;51.3478;NVSS J184425+154646;;;bcu;0
3FGL J1844.3-0344;44.7829;;;;;0
3FGL J1844.7-1224;52.435;;;;;1
3FGL J1845.5-2524;40.447;;;;;0
3FGL J1846.3+0919;58.8867;LAT PSR J1846+0919;;;PSR;0
3FGL J1848.1-4230;39.6079;PMN J1848-4230;;;bcu;0
3FGL J1848.4+3216;273.125;B2 1846+32A;;;FSRQ;0
3FGL J1848.4-0141;52.6313;;;HESS J1848-018;;4
3FGL J1848.6+3232;193.281;;;;;80
3FGL J1848.9+4247;35.8112;RGB J1848+427;;;bll;0
3FGL J1849.2+6705;2453.16;S4 1849+67;;;FSRQ;0
3FGL J1849.3-1645;37.6806;1RXS J184919.7-164726;;;bcu;0
3FGL J1849.4-0057;45.1124;3C 391;;;snr;0
3FGL J1849.4-4312;68.6245;PMN J1849-4314;;;bll;0
3FGL J1849.5+2751;47.5268;MG2 J184929+2748;;;bll;0
3FGL J1849.5-0124c;36.7469;;;;;316
3FGL J1850.5-0024;64.2684;;;;;24
3FGL J1851.2+0423;49.3507;;;;;2065
3FGL J1852.4+4856;364.664;S4 1851+48;;;fsrq;0
3FGL J1852.8+0158;54.5154;;;;;4
3FGL J1853.2+0006;48.3054;PSR J1853-0004;;;psr;12
3FGL J1855.1-6008;31.5336;PMN J1854-6009;;;bcu;0
3FGL J1855.1-2243;43.5053;NGC 6717;;;glc;0
3FGL J1855.4+0454;38.603;;;;;8
3FGL J1855.6+0753;30.9946;;;;;9
3FGL J1855.9+0121e;110.992;W44;;;SNR;0
3FGL J1856.1-1217;50.8762;;;;;4
3FGL J1857.0-7341;50.09;;;;;4
3FGL J1857.2+0059;57.1358;;;;;20
3FGL J1857.8+0129c;41.475;;;;;56
3FGL J1857.9+0355;55.5807;;;;;12
3FGL J1857.9+0210;50.6174;;;HESS J1858+020;;0
3FGL J1857.9+7319;36.9936;;;;;1
3FGL J1857.9+5549;36.6812;;;;;16
3FGL J1858.0-5423;38.7518;;;;;0
3FGL J1858.2-2215;55.5807;PSR J1858-2216;;;PSR;0
3FGL J1858.4-2509;107.785;PMN J1858-2511;;;bcu;0
3FGL J1859.6+0102;68.6145;;;;;21
3FGL J1900.3+0411c;41.2568;;;;;293
3FGL J1900.8+0337;45.868;;;;;2057
3FGL J1901.1+0728;55.3403;;;;;13
3FGL J1901.5-0126;60.366;;;;;0
3FGL J1902.0-5107;50.2146;PSR J1902-5105;;;PSR;0
3FGL J1902.3-3702c;41.3831;;;;;32
3FGL J1902.6+0655;32.6306;;;;;4
3FGL J1902.9-6745;143.375;PMN J1903-6749;;;fsrq;0
3FGL J1903.2+5541;80.5044;TXS 1902+556;;;bll;0
3FGL J1903.6-7052;52.225;PSR J1903-7051;;;PSR;512
3FGL J1903.9+0052;48.2659;;;;;0
3FGL J1904.5+3627;38.3053;MG2 J190411+3627;;;bcu;0
3FGL J1904.7-0708;57.9929;;;;;4
3FGL J1904.9+0818;48.0778;;;;;24
3FGL J1906.6+0720;41.7046;;;;;0
3FGL J1907.9+0602;70.0566;LAT PSR J1907+0602;;MGRO J1908+06;PSR;0
3FGL J1908.8-0130;41.4634;NVSS J190836-012642;;;bcu;2048
3FGL J1908.9+1022;40.6448;;;;;12
3FGL J1910.7-6000;46.8117;NGC 6752;;;glc;4
3FGL J1910.8+2855;38.0505;1RXS J191053.2+285622;;;bcu;0
3FGL J1910.9+0906;52.1312;W 49B;;;snr;0
3FGL J1911.1-5318;39.495;;;;;0
3FGL J1911.2-2006;617.935;PKS B1908-201;;;fsrq;0
3FGL J1911.4-1908;49.0116;PMN J1911-1908;;;bcu;0
3FGL J1911.7+0307;52.9448;;;;;0
3FGL J1912.0-0804;76.6009;PMN J1912-0804;;;bcu;4
3FGL J1912.6-1223;84.0336;TXS 1909-124;;;bcu;0
3FGL J1912.7+4610;43.503;;;;;0
3FGL J1912.9-8008;314.19;PKS 1903-80;;;fsrq;0
3FGL J1913.0+0910;38.8189;PSR J1913+0904;;;PSR;80
3FGL J1913.5-3631;211.961;PMN J1913-3630;;;bcu;1
3FGL J1913.9+4441;30.2506;1RXS J191401.9+443849;;;bcu;0
3FGL J1915.2+0954;52.03;;;;;2316
3FGL J1915.9+1112;45.4321;;;;spp;12
3FGL J1917.1-3024;46.0742;;;;;0
3FGL J1917.7-1921;72.8679;1H 1914-194;;;bll;0
3FGL J1918.0+3750;30.7777;1RXS J191810.2+375315;;;bcu;0
3FGL J1918.2-4110;65.8857;PMN J1918-4111;;;bll;0
3FGL J1919.0+0452;43.5851;;;;;8
3FGL J1919.9+1407;67.7297;;;;;20
3FGL J1921.2+0136;35.3398;PSR J1921+01;;;psr;0
3FGL J1921.2+1506;45.339;;;;;2064
3FGL J1921.2-1232;30.6642;TXS 1918-126;;;bll;4
3FGL J1921.6+1934;42.2367;;;;;8
3FGL J1921.9-1607;59.3951;PMN J1921-1607;;;bll;0
3FGL J1922.2+2313;43.6272;;;;;4
3FGL J1923.2+1408e;69.1421;W51C;;W 51;SNR;0
3FGL J1923.2-7452;50.8263;;;;;0
3FGL J1923.5-2104;1173.99;TXS 1920-211;;;fsrq;0
3FGL J1924.8-1034;48.6223;;;;;4
3FGL J1924.8-2914;256.564;PKS B1921-293;;;fsrq;0
3FGL J1924.9+2817;49.8098;NVSS J192502+281542;;;bcu;4
3FGL J1925.4+1605;36.1846;;;;;12
3FGL J1925.4+1727;47.3306;;;;;0
3FGL J1925.7+1228;88.1942;TXS 1923+123;;;bcu;9
3FGL J1925.8-7826;40.8778;;;;;1
3FGL J1926.8+6154;86.1664;1RXS J192649.5+615445;;;bll;0
3FGL J1927.7+6118;67.0126;S4 1926+61;;;bll;0
3FGL J1928.4+1838;41.6641;;;;;25
3FGL J1928.9+1739;47.8644;;;;;12
3FGL J1931.1+1659;52.072;;;;;9
3FGL J1931.1+0937;144.935;RX J1931.1+0937;;;bll;0
3FGL J1932.2+1916;47.9342;LAT PSR J1932+1916;;;PSR;4
3FGL J1932.6-4537;76.3715;PKS 1929-457;;;fsrq;0
3FGL J1933.4+0727;45.3731;1RXS J193320.3+072616;;;bcu;0
3FGL J1934.2+6002;35.6751;;;;;0
3FGL J1935.2-7924c;45.2657;;;;;49
3FGL J1935.5+8355;45.3661;6C B194425+834912;;;bcu;0
3FGL J1936.6-4215;32.9004;;;;;0
3FGL J1936.9-4719;62.4853;PMN J1936-4719;;;bll;0
3FGL J1937.0-3956;116.377;PKS 1933-400;;;fsrq;0
3FGL J1939.6-4925;41.8041;SUMSS J193946-492539;;;bcu;0
3FGL J1941.2-6210;224.401;PKS 1936-623;;;bcu;0
3FGL J1941.8+7218;97.0439;87GB 194202.1+721428;;;bcu;0
3FGL J1942.7+1033;56.306;1RXS J194246.3+103339;;;bcu;0
3FGL J1943.2-3510;44.618;1RXS J194306.8-351001;;;bll;0
3FGL J1943.8+2518;40.4817;;;;;9
3FGL J1944.0-0535;51.197;;;;;0
3FGL J1944.1+3919;55.2993;;;;;0
3FGL J1944.1-4523;38.9691;1RXS J194422.6-452326;;;bcu;0
3FGL J1944.8+4300;39.7463;;;;;0
3FGL J1945.3+7329;37.4927;;;;;16
3FGL J1945.9-3115;47.446;PKS 1942-313;;;bll;0
3FGL J1946.4-5403;39.6856;;;;;0
3FGL J1947.4-1121;41.419;;;;;1
3FGL J1947.9-0743;52.9288;;;;;1
3FGL J1948.1-7059;35.7221;;;;;0
3FGL J1949.0+1312;62.1036;87GB 194635.4+130713;;;bcu;0
3FGL J1949.3+2433;42.17;;;;;13
3FGL J1949.4-6140;62.6378;PMN J1949-6137;;;bcu;0
3FGL J1949.5-1454;50.9827;;;;;1
3FGL J1949.6+2355;30.0333;;;;;0
3FGL J1949.7-8109;59.4129;;;;;1
3FGL J1950.2+1215;50.1427;;;;;0
3FGL J1951.3+6909;47.1214;;;;;1
3FGL J1951.6+2926;50.2042;;;;spp;1
3FGL J1951.8-1102;36.8697;;;;;16
3FGL J1952.9+3253;49.1249;PSR J1952+3252;;;PSR;0
3FGL J1953.3+3847;37.7991;;;;;0
3FGL J1953.4+7653;52.717;;;;;16
3FGL J1954.2+2836;53.2826;LAT PSR J1954+2836;;;PSR;0
3FGL J1954.8-1122;210.388;TXS 1951-115;;;fsrq;0
3FGL J1954.9-5640;44.0836;1RXS J195503.1-564031;;;bcu;0
3FGL J1955.0-1605;31.2131;1RXS J195500.6-160328;;;bcu;0
3FGL J1955.1+1357;194.738;87GB 195252.4+135009;;;fsrq;0
3FGL J1955.7-7019;38.3228;;;;;0
3FGL J1955.9+0212;40.5036;NVSS J195547+021514;;;bcu;0
3FGL J1957.0-3234;35.0402;PKS 1953-325;;;fsrq;1
3FGL J1957.7+5034;47.8588;LAT PSR J1957+5033;;;PSR;0
3FGL J1957.9-0712;40.6421;;;;;256
3FGL J1958.0-3847;501.667;PKS 1954-388;;;fsrq;0
3FGL J1958.1+2436;47.2784;;;;;0
3FGL J1958.1-0243;41.2642;;;;;1
3FGL J1958.2-1413;32.1602;;;;;1
3FGL J1958.2-3011;63.614;1RXS J195815.6-301119;;;bll;0
3FGL J1958.6+2845;51.7304;LAT PSR J1958+2846;;;PSR;512
3FGL J1958.6+3844;66.4601;;;;;24
3FGL J1959.1-4245;381.27;PMN J1959-4246;;;fsrq;0
3FGL J1959.5+2047;43.8323;PSR J1959+2048;;;PSR;0
3FGL J1959.8-4725;49.5634;SUMSS J195945-472519;;;bcu;0
3FGL J2000.0+6509;158.374;1ES 1959+650;;1ES 1959+650;bll;0
3FGL J2000.1+4212;66.2025;MG4 J195957+4213;;;bcu;0
3FGL J2000.4-2926;44.6423;PMN J2000-2931;;;fsrq;0
3FGL J2001.0-1750;192.746;PKS 1958-179;;;fsrq;0
3FGL J2001.1+4352;341.112;MG4 J200112+4352;;MAGIC J2001+435;bll;0
3FGL J2001.8+7041;40.1685;TXS 2001+705;;;bll;0
3FGL J2002.7+6303;43.0851;1RXS J200245.4+630226;;;bcu;0
3FGL J2004.4+3338;50.2929;;;;;0
3FGL J2004.8+7003;71.8248;1RXS J200504.0+700445;;;bll;0
3FGL J2005.2+7752;298.475;S5 2007+77;;;bll;0
3FGL J2005.7-8241;67.5227;;;;;0
3FGL J2006.0-2311;164.433;TXS 2002-233;;;fsrq;0
3FGL J2006.5-0939;33.2607;;;;;0
3FGL J2006.6+0150;30.0659;;;;;0
3FGL J2007.3+6605;76.3052;TXS 2007+659;;;fsrq;16
3FGL J2007.7-7728;115.556;PKS 2000-776;;;bcu;0
3FGL J2007.8-4429;72.0885;PKS 2004-447;;;nlsy1;0
3FGL J2009.2-1458;34.8679;;;;;256
3FGL J2009.3-4849;131.057;PKS 2005-489;;PKS 2005-489;BLL;0
3FGL J2010.0-2120;39.2485;;;;;0
3FGL J2010.3+7228;80.6547;4C +72.28;;;bll;4
3FGL J2011.1+4203;40.9444;;;;;8
3FGL J2012.0+4629;80.395;7C 2010+4619;;;bll;0
3FGL J2012.1-1643;82.4602;PMN J2012-1646;;;bll;2048
3FGL J2014.3-0047;73.8579;PMN J2014-0047;;;bll;0
3FGL J2014.4+3606;30.9945;;;;spp;16
3FGL J2014.5+0648;44.6996;NVSS J201431+064849;;;bcu;0
3FGL J2014.5+5246;49.0303;;;;;0
3FGL J2014.9+1623;54.1342;4C +16.67;;;bcu;0
3FGL J2015.2-0138;41.4788;PKS 2012-017;;;bll;0
3FGL J2015.3-1431;33.0323;;;;;0
3FGL J2015.6+3709;450.968;MG2 J201534+3710;;VER J2016+371;FSRQ;0
3FGL J2016.4-0905;81.5466;PMN J2016-0903;;;bll;0
3FGL J2017.3+0602;39.0775;PSR J2017+0603;;;PSR;0
3FGL J2017.6-4110;38.944;1RXS J201731.2-411452;;;bcu;0
3FGL J2017.6-1616;46.8822;PSR J2017-16;;;psr;0
3FGL J2017.9+3627;39.8594;;;MGRO J2019+37;;0
3FGL J2018.5+3851;47.499;TXS 2016+386;;;bcu;0
3FGL J2018.6+4213;35.9522;;Cygnus Cocoon field;;;5
3FGL J2021.0+4031e;0.0;Gamma Cygni;;VER J2019+407;SNR;24
3FGL J2021.1+3651;46.7689;PSR J2021+3651;;MGRO J2019+37;PSR;0
3FGL J2021.5+4026;157.713;LAT PSR J2021+4026;;;PSR;512
3FGL J2021.9+0630;38.5111;87GB 201926.8+061922;;;bll;0
3FGL J2022.2+3840;39.433;;Cygnus Cocoon field;;spp;2564
3FGL J2022.2-7220;38.6785;;;;;0
3FGL J2022.2-4515;56.0349;PMN J2022-4513;;;bll;0
3FGL J2022.5+7612;66.5943;S5 2023+760;;;bll;0
3FGL J2023.2+3154;63.888;4C +31.56;;;bcu;0
